rating,date,variation,verified_reviews,feedback,processed_reviews
5,30-Jul-18,Heather Gray Fabric ,so far love it working on getting more things set up love the grocery list app,1,far love working getting thing set love grocery list app
5,30-Jul-18,Charcoal Fabric ,The sound from this Echo 2nd Generation is phenomenal!  Not to mention that I just love Alexa!  She is very helpful.,1,sound echo nd generation phenomenal not_to mention love alexa helpful
5,30-Jul-18,White  Dot,"""I am spoiled by one downstairs...so got this one for upstairs to listen to music , etc. while I walked on the treadmill.""",1,spoiled one downstairsso got one upstairs listen music etc walked treadmill
4,29-Jul-18,Black  Dot,Good,1,good
5,31-Jul-18,Black  Dot,Family loved it!,1,family loved
5,30-Jul-18,White  Show,Bluetooth sound is great. Videos are crazy. It’s an amazing device.,1,bluetooth sound great video crazy amazing device
5,30-Jul-18,Configuration: Fire TV Stick,"""Just as advertised, bought as a gift, great price, fast shipping!!""",1,advertised bought gift great price fast shipping
2,20-Jul-18,White  Plus,"""Why do we need to buy a $100 hub to get it to work with Samsung TV's and many other devices?  I want my money back!  This thing won't even turn on my TV unless I buy another hub.  What's the point of having a hub that doesn't support half the devices out there?  DON'T buy this thing unless you want to spend another $100 on another hub.  It won't work with many of your devices.  Just by the Echo or Dot if you must but not this.  Better yet, get a Google device.  They actually understand you when you talk.""",0,need buy hub get work samsung tv many device want money back thing not_even turn tv unless buy another hub point hub not_support half device not_buy thing unless want spend another another hub not_work many device echo dot must not_this better yet get google device actually understand talk
5,25-Jul-18,White  Plus,"""I have been hesitant to purchase anything smart home because I am just not good with electronics.  However this surprised me how easy it is to set up and it links to the Bluetooth in my sound bar for my TV which provides extra sound for music, I can make calls and finally hear people when home. I do not have cable, only the paid apps like Netflix and Hulu so when Alexa provided me news stations, weather and other updates it was really great to hear! I have linked all of my accounts to her, she turns on my lights before I walk through the door. She purchases re-orders off of Amazon for my pets and I heard if something bad happened at your home she would place a call to 911 regardless if she was unplugged or not.  This is important as an extra layer of protection for someone living alone.  My tech savvy bf went out and bought her after a week of me having her. Must buy!!!""",1,hesitant purchase anything smart home not_good electronics however surprised easy set link bluetooth sound bar tv provides extra sound music make call finally hear people home not_have cable paid apps like netflix hulu alexa provided news station weather update really great hear linked account turn light walk door purchase reorder amazon pet heard something bad happened home would place call regardless unplugged not_this important extra layer protection someone living alone tech savvy bf went bought week must buy
5,30-Jul-18,Configuration: Fire TV Stick,"""Once connected it brought so many options to view. We connected with quite a few of the channels.Must have,""",1,connected brought many option view connected quite channelsmust
5,30-Jul-18,Black  Show,"""Great addition to the Alexa family.  Nice having the &#34;visual&#34; part of pics, recipes, etc.""",1,great addition alexa family nice visual part pic recipe etc
5,30-Jul-18,Charcoal Fabric ,Still love it,1,still love
3,30-Jul-18,Black  Dot,"""I bought this for my healing room.  I play continuous spa like music. Although Alexa knows the type of music needed, the device does not deliver quality sound it sounds muffled.  I didn't know I had to buy speakers too.""",2,bought healing room play continuous spa like music although alexa know type music needed device not_deliver quality sound sound muffled not_know buy speaker
5,30-Jul-18,White  Spot,"""Simply amazing what a awsome device. It never ceases to amaze me, wake up to big bang music, go to sleep softly falling rain. Drop in on the kids and keep in touch. I have just scratched the surface as to what this devise can do.""",1,simply amazing awsome device never_ceases amaze wake big bang music go sleep softly falling rain drop kid keep touch scratched surface devise
5,28-Jul-18,White  Show,We like the video calling feature. We got this so we can be in contact with our elderly parents and it works well,1,like video calling feature got contact elderly parent work well
5,30-Jul-18,Black  Dot,I love it. bought one for my daughter and one for myself,1,love bought one daughter one
5,16-Jun-18,Black,Works like a new one.  Can tell the difference from the new one I bough and the refurbished one.,1,work like new one tell difference new one bough refurbished one
5,30-Jul-18,Configuration: Fire TV Stick,Very easy to use! Makes finding shows and movies a snap.,1,easy use make finding show movie snap
5,25-May-18,Black,Great product,1,great product
5,28-Jul-18,Charcoal Fabric ,Love it,1,love
4,30-Jul-18,Black  Dot,"""I like to use it for listening to podcasts.  I like to set up the greeting in the morning to tell me what's new.  The one thing I don't like was getting it to recognize the radio station I wanted to listen to.  I finally got it working, but had to work through the bugs.""",1,like use listening podcasts like set greeting morning tell new one thing not_like getting recognize radio station wanted listen finally got working work bug
5,30-Jul-18,Configuration: Fire TV Stick,Amazing device,1,amazing device
5,20-Jun-18,Black,"""Worked as it should, still need to figure out how to link to other devices though, only set up Sonos which was pretty easy. Not the products fault, just have not had time to figure it out.""",1,worked still need figure link device though set sonos pretty easy not_the product fault not_had time figure
4,30-Jul-18,Black  Dot,Second dot.,1,second dot
5,28-Jul-18,Black  Show,This is my second Show.  I like them very much.  I use mine for music and my Arlo security cameras.  I can connect and display my outdoor cameras by voice. They are exceptionally capable devices.  I highly recommend them.,1,second show like much use mine music arlo security camera connect display outdoor camera voice exceptionally capable device highly recommend
